,Iteration,B Type,Constructor,Land Cost,A type,A Size- Sq.Meters,CC1,CC2,Net OP,Q1,Q2,P1,P2,Primary Action,Subsidy Cost,Education Cost,E,EI,U2-Education,U3-Education,M2-Education,Quota_M2-Education,Merge_M2-Education,Residual_M2-Education,M1-Education,S,SI,Price Difference,Price Difference- After Subsidy,Percent,U2- Subsidy,M2- Subsidy,Quota_M2- Subsidy,Merge_M2- Subsidy,Residual_M2- Subsidy,M1 Subsidy,Constructor Profit
2990,300,B6,1,463951,A5,147,1287445,1345090,15.0%,1480562,1546853,1480562,1546853,Education,11000000,4000000,4,5e-05,14.977%,55.023%,300,200,200,100,0,5500,0.1,66291,60791,3.93%,14.977%,300,200,200,100,0,0
2991,300,B6,2,463951,A5,147,1287445,1345090,14.5%,1474125,1540128,1474125,1540128,Education,11000000,4000000,4,5e-05,14.977%,55.023%,100,100,200,0,0,5500,0.1,66003,60503,3.928%,14.977%,100,100,200,0,0,0
2992,300,B6,3,463951,A5,147,1287445,1345090,14.0%,1467687,1533402,1467687,1533402,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,65715,60215,3.927%,14.977%,0,0,0,0,200,0
2993,300,B6,4,463951,A5,147,1287445,1345090,13.5%,1461250,1526677,1461250,1526677,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,65427,59927,3.925%,14.977%,0,0,0,0,200,0
2994,300,B6,5,463951,A5,147,1287445,1345090,13.0%,1454813,1519951,1454813,1519951,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,65138,59638,3.924%,14.977%,0,0,0,0,200,0
2995,300,B6,6,463951,A5,147,1287445,1345090,12.5%,1448376,1513226,1448376,1513226,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,64850,59350,3.922%,14.977%,0,0,0,0,200,0
2996,300,B6,7,463951,A5,147,1287445,1345090,12.0%,1441938,1506500,1441938,1506500,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,64562,59062,3.92%,14.977%,0,0,0,0,200,0
2997,300,B6,8,463951,A5,147,1287445,1345090,11.5%,1435501,1499775,1435501,1499775,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,64274,58774,3.919%,14.977%,0,0,0,0,200,0
2998,300,B6,9,463951,A5,147,1287445,1345090,11.0%,1429064,1493049,1429064,1493049,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,63985,58485,3.917%,14.977%,0,0,0,0,200,0
2999,300,B6,10,463951,A5,147,1287445,1345090,10.5%,1422627,1486324,1422627,1486324,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,63697,58197,3.916%,14.977%,0,0,0,0,200,0
3000,301,B7,1,246097,A5,147,1069591,1127236,15.0%,1230030,1296321,1230030,1296321,Education,11000000,4000000,4,5e-05,14.977%,55.023%,300,200,200,100,0,5500,0.1,66291,60791,4.69%,14.977%,300,200,200,100,0,0
3001,301,B7,2,246097,A5,147,1069591,1127236,14.5%,1224682,1290685,1224682,1290685,Education,11000000,4000000,4,5e-05,14.977%,55.023%,100,100,200,0,0,5500,0.1,66003,60503,4.688%,14.977%,100,100,200,0,0,0
3002,301,B7,3,246097,A5,147,1069591,1127236,14.0%,1219334,1285049,1219334,1285049,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,65715,60215,4.686%,14.977%,0,0,0,0,200,0
3003,301,B7,4,246097,A5,147,1069591,1127236,13.5%,1213986,1279412,1213986,1279412,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,65427,59927,4.684%,14.977%,0,0,0,0,200,0
3004,301,B7,5,246097,A5,147,1069591,1127236,13.0%,1208638,1273776,1208638,1273776,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,65138,59638,4.682%,14.977%,0,0,0,0,200,0
3005,301,B7,6,246097,A5,147,1069591,1127236,12.5%,1203290,1268140,1203290,1268140,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,64850,59350,4.68%,14.977%,0,0,0,0,200,0
3006,301,B7,7,246097,A5,147,1069591,1127236,12.0%,1197942,1262504,1197942,1262504,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,64562,59062,4.678%,14.977%,0,0,0,0,200,0
3007,301,B7,8,246097,A5,147,1069591,1127236,11.5%,1192594,1256868,1192594,1256868,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,64274,58774,4.676%,14.977%,0,0,0,0,200,0
3008,301,B7,9,246097,A5,147,1069591,1127236,11.0%,1187246,1251231,1187246,1251231,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,63985,58485,4.674%,14.977%,0,0,0,0,200,0
3009,301,B7,10,246097,A5,147,1069591,1127236,10.5%,1181898,1245595,1181898,1245595,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,63697,58197,4.672%,14.977%,0,0,0,0,200,0
3010,302,B1,1,2769804,A6,176,3755756,3824773,15.0%,4319119,4398489,4403118,4485265,Education,11000000,4000000,4,5e-05,14.977%,55.023%,300,200,200,100,0,5500,0.1,82147,76647,1.709%,14.977%,300,200,200,100,0,0
3011,302,B1,2,2769804,A6,176,3755756,3824773,14.5%,4300341,4379365,4383682,4465472,Education,11000000,4000000,4,5e-05,14.977%,55.023%,100,100,200,0,0,5500,0.1,81790,76290,1.708%,14.977%,100,100,200,0,0,0
3012,302,B1,3,2769804,A6,176,3755756,3824773,14.0%,4281562,4360241,4364246,4445679,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,81433,75933,1.708%,14.977%,0,0,0,0,200,0
3013,302,B1,4,2769804,A6,176,3755756,3824773,13.5%,4262783,4341117,4344810,4425886,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,81076,75576,1.708%,14.977%,0,0,0,0,200,0
3014,302,B1,5,2769804,A6,176,3755756,3824773,13.0%,4244004,4321993,4325374,4406092,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,80718,75218,1.707%,14.977%,0,0,0,0,200,0
3015,302,B1,6,2769804,A6,176,3755756,3824773,12.5%,4225226,4302869,4305938,4386299,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,80361,74861,1.707%,14.977%,0,0,0,0,200,0
3016,302,B1,7,2769804,A6,176,3755756,3824773,12.0%,4206447,4283745,4286502,4366506,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,80004,74504,1.706%,14.977%,0,0,0,0,200,0
3017,302,B1,8,2769804,A6,176,3755756,3824773,11.5%,4187668,4264621,4267066,4346713,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,79647,74147,1.706%,14.977%,0,0,0,0,200,0
3018,302,B1,9,2769804,A6,176,3755756,3824773,11.0%,4168889,4245498,4247630,4326920,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,79290,73790,1.705%,14.977%,0,0,0,0,200,0
3019,302,B1,10,2769804,A6,176,3755756,3824773,10.5%,4150110,4226374,4228194,4307126,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,78933,73433,1.705%,14.977%,0,0,0,0,200,0
3020,303,B2,1,1663770,A6,176,2649722,2718739,15.0%,3047180,3126549,3086661,3168808,Education,11000000,4000000,4,5e-05,14.977%,55.023%,300,200,200,100,0,5500,0.1,82147,76647,2.419%,14.977%,300,200,200,100,0,0
3021,303,B2,2,1663770,A6,176,2649722,2718739,14.5%,3033932,3112956,3072949,3154739,Education,11000000,4000000,4,5e-05,14.977%,55.023%,100,100,200,0,0,5500,0.1,81790,76290,2.418%,14.977%,100,100,200,0,0,0
3022,303,B2,3,1663770,A6,176,2649722,2718739,14.0%,3020683,3099362,3059237,3140669,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,81433,75933,2.418%,14.977%,0,0,0,0,200,0
3023,303,B2,4,1663770,A6,176,2649722,2718739,13.5%,3007434,3085768,3045524,3126600,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,81076,75576,2.417%,14.977%,0,0,0,0,200,0
3024,303,B2,5,1663770,A6,176,2649722,2718739,13.0%,2994186,3072175,3031812,3112530,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,80718,75218,2.417%,14.977%,0,0,0,0,200,0
3025,303,B2,6,1663770,A6,176,2649722,2718739,12.5%,2980937,3058581,3018100,3098461,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,80361,74861,2.416%,14.977%,0,0,0,0,200,0
3026,303,B2,7,1663770,A6,176,2649722,2718739,12.0%,2967689,3044987,3004387,3084391,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,80004,74504,2.416%,14.977%,0,0,0,0,200,0
3027,303,B2,8,1663770,A6,176,2649722,2718739,11.5%,2954440,3031394,2990675,3070322,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,79647,74147,2.415%,14.977%,0,0,0,0,200,0
3028,303,B2,9,1663770,A6,176,2649722,2718739,11.0%,2941191,3017800,2976963,3056252,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,79290,73790,2.414%,14.977%,0,0,0,0,200,0
3029,303,B2,10,1663770,A6,176,2649722,2718739,10.5%,2927943,3004206,2963250,3042183,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,78933,73433,2.414%,14.977%,0,0,0,0,200,0
3030,304,B3,1,1183094,A6,176,2169046,2238063,15.0%,2494403,2573772,2514537,2596684,Education,11000000,4000000,4,5e-05,14.977%,55.023%,300,200,200,100,0,5500,0.1,82147,76647,2.952%,14.977%,300,200,200,100,0,0
3031,304,B3,2,1183094,A6,176,2169046,2238063,14.5%,2483558,2562582,2503312,2585102,Education,11000000,4000000,4,5e-05,14.977%,55.023%,100,100,200,0,0,5500,0.1,81790,76290,2.951%,14.977%,100,100,200,0,0,0
3032,304,B3,3,1183094,A6,176,2169046,2238063,14.0%,2472712,2551391,2492087,2573520,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,81433,75933,2.951%,14.977%,0,0,0,0,200,0
3033,304,B3,4,1183094,A6,176,2169046,2238063,13.5%,2461867,2540201,2480862,2561938,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,81076,75576,2.95%,14.977%,0,0,0,0,200,0
3034,304,B3,5,1183094,A6,176,2169046,2238063,13.0%,2451022,2529011,2469637,2550356,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,80718,75218,2.949%,14.977%,0,0,0,0,200,0
3035,304,B3,6,1183094,A6,176,2169046,2238063,12.5%,2440177,2517820,2458413,2538774,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,80361,74861,2.949%,14.977%,0,0,0,0,200,0
3036,304,B3,7,1183094,A6,176,2169046,2238063,12.0%,2429332,2506630,2447188,2527192,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,80004,74504,2.948%,14.977%,0,0,0,0,200,0
3037,304,B3,8,1183094,A6,176,2169046,2238063,11.5%,2418486,2495440,2435963,2515610,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,79647,74147,2.947%,14.977%,0,0,0,0,200,0
3038,304,B3,9,1183094,A6,176,2169046,2238063,11.0%,2407641,2484250,2424738,2504028,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,79290,73790,2.947%,14.977%,0,0,0,0,200,0
3039,304,B3,10,1183094,A6,176,2169046,2238063,10.5%,2396796,2473059,2413513,2492446,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,78933,73433,2.946%,14.977%,0,0,0,0,200,0
3040,305,B4,1,930283,A6,176,1916235,1985252,15.0%,2203670,2283039,2213628,2295775,Education,11000000,4000000,4,5e-05,14.977%,55.023%,300,200,200,100,0,5500,0.1,82147,76647,3.339%,14.977%,300,200,200,100,0,0
3041,305,B4,2,930283,A6,176,1916235,1985252,14.5%,2194089,2273113,2203712,2285502,Education,11000000,4000000,4,5e-05,14.977%,55.023%,100,100,200,0,0,5500,0.1,81790,76290,3.338%,14.977%,100,100,200,0,0,0
3042,305,B4,3,930283,A6,176,1916235,1985252,14.0%,2184508,2263187,2193795,2275228,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,81433,75933,3.337%,14.977%,0,0,0,0,200,0
3043,305,B4,4,930283,A6,176,1916235,1985252,13.5%,2174927,2253261,2183879,2264954,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,81076,75576,3.337%,14.977%,0,0,0,0,200,0
3044,305,B4,5,930283,A6,176,1916235,1985252,13.0%,2165346,2243334,2173962,2254681,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,80718,75218,3.336%,14.977%,0,0,0,0,200,0
3045,305,B4,6,930283,A6,176,1916235,1985252,12.5%,2155764,2233408,2164046,2244407,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,80361,74861,3.335%,14.977%,0,0,0,0,200,0
3046,305,B4,7,930283,A6,176,1916235,1985252,12.0%,2146183,2223482,2154129,2234133,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,80004,74504,3.335%,14.977%,0,0,0,0,200,0
3047,305,B4,8,930283,A6,176,1916235,1985252,11.5%,2136602,2213556,2144213,2223860,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,79647,74147,3.334%,14.977%,0,0,0,0,200,0
3048,305,B4,9,930283,A6,176,1916235,1985252,11.0%,2127021,2203629,2134296,2213586,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,79290,73790,3.333%,14.977%,0,0,0,0,200,0
3049,305,B4,10,930283,A6,176,1916235,1985252,10.5%,2117440,2193703,2124380,2203312,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,78933,73433,3.333%,14.977%,0,0,0,0,200,0
3050,306,B5,1,663515,A6,176,1649467,1718484,15.0%,1896887,1976256,1896887,1978255,Education,11000000,4000000,4,5e-05,14.977%,55.023%,300,200,200,100,0,5500,0.1,81368,75868,3.835%,14.977%,300,200,200,100,0,0
3051,306,B5,2,663515,A6,176,1649467,1718484,14.5%,1888640,1967664,1888640,1969362,Education,11000000,4000000,4,5e-05,14.977%,55.023%,100,100,200,0,0,5500,0.1,80722,75222,3.82%,14.977%,100,100,200,0,0,0
3052,306,B5,3,663515,A6,176,1649467,1718484,14.0%,1880392,1959071,1880392,1960468,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,80076,74576,3.804%,14.977%,0,0,0,0,200,0
3053,306,B5,4,663515,A6,176,1649467,1718484,13.5%,1872145,1950479,1872145,1951575,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,79430,73930,3.788%,14.977%,0,0,0,0,200,0
3054,306,B5,5,663515,A6,176,1649467,1718484,13.0%,1863898,1941887,1863898,1942682,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,78784,73284,3.772%,14.977%,0,0,0,0,200,0
3055,306,B5,6,663515,A6,176,1649467,1718484,12.5%,1855650,1933294,1855650,1933789,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,78139,72639,3.756%,14.977%,0,0,0,0,200,0
3056,306,B5,7,663515,A6,176,1649467,1718484,12.0%,1847403,1924702,1847403,1924896,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,77493,71993,3.74%,14.977%,0,0,0,0,200,0
3057,306,B5,8,663515,A6,176,1649467,1718484,11.5%,1839156,1916109,1839156,1916109,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,76954,71454,3.729%,14.977%,0,0,0,0,200,0
3058,306,B5,9,663515,A6,176,1649467,1718484,11.0%,1830908,1907517,1830908,1907517,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,76608,71108,3.728%,14.977%,0,0,0,0,200,0
3059,306,B5,10,663515,A6,176,1649467,1718484,10.5%,1822661,1898924,1822661,1898924,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,76263,70763,3.726%,14.977%,0,0,0,0,200,0
3060,307,B6,1,463951,A6,176,1449903,1518920,15.0%,1667388,1746758,1667388,1746758,Education,11000000,4000000,4,5e-05,14.977%,55.023%,300,200,200,100,0,5500,0.1,79369,73869,4.229%,14.977%,300,200,200,100,0,0
3061,307,B6,2,463951,A6,176,1449903,1518920,14.5%,1660139,1739163,1660139,1739163,Education,11000000,4000000,4,5e-05,14.977%,55.023%,100,100,200,0,0,5500,0.1,79024,73524,4.228%,14.977%,100,100,200,0,0,0
3062,307,B6,3,463951,A6,176,1449903,1518920,14.0%,1652889,1731568,1652889,1731568,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,78679,73179,4.226%,14.977%,0,0,0,0,200,0
3063,307,B6,4,463951,A6,176,1449903,1518920,13.5%,1645640,1723974,1645640,1723974,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,78334,72834,4.225%,14.977%,0,0,0,0,200,0
3064,307,B6,5,463951,A6,176,1449903,1518920,13.0%,1638390,1716379,1638390,1716379,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,77989,72489,4.223%,14.977%,0,0,0,0,200,0
3065,307,B6,6,463951,A6,176,1449903,1518920,12.5%,1631141,1708785,1631141,1708785,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,77644,72144,4.222%,14.977%,0,0,0,0,200,0
3066,307,B6,7,463951,A6,176,1449903,1518920,12.0%,1623891,1701190,1623891,1701190,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,77299,71799,4.22%,14.977%,0,0,0,0,200,0
3067,307,B6,8,463951,A6,176,1449903,1518920,11.5%,1616642,1693595,1616642,1693595,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,76954,71454,4.219%,14.977%,0,0,0,0,200,0
3068,307,B6,9,463951,A6,176,1449903,1518920,11.0%,1609392,1686001,1609392,1686001,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,76608,71108,4.218%,14.977%,0,0,0,0,200,0
3069,307,B6,10,463951,A6,176,1449903,1518920,10.5%,1602143,1678406,1602143,1678406,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,76263,70763,4.216%,14.977%,0,0,0,0,200,0
3070,308,B7,1,246097,A6,176,1232049,1301066,15.0%,1416856,1496225,1416856,1496225,Education,11000000,4000000,4,5e-05,14.977%,55.023%,300,200,200,100,0,5500,0.1,79369,73869,4.937%,14.977%,300,200,200,100,0,0
3071,308,B7,2,246097,A6,176,1232049,1301066,14.5%,1410696,1489720,1410696,1489720,Education,11000000,4000000,4,5e-05,14.977%,55.023%,100,100,200,0,0,5500,0.1,79024,73524,4.935%,14.977%,100,100,200,0,0,0
3072,308,B7,3,246097,A6,176,1232049,1301066,14.0%,1404536,1483215,1404536,1483215,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,78679,73179,4.934%,14.977%,0,0,0,0,200,0
3073,308,B7,4,246097,A6,176,1232049,1301066,13.5%,1398376,1476710,1398376,1476710,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,78334,72834,4.932%,14.977%,0,0,0,0,200,0
3074,308,B7,5,246097,A6,176,1232049,1301066,13.0%,1392215,1470204,1392215,1470204,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,77989,72489,4.931%,14.977%,0,0,0,0,200,0
3075,308,B7,6,246097,A6,176,1232049,1301066,12.5%,1386055,1463699,1386055,1463699,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,77644,72144,4.929%,14.977%,0,0,0,0,200,0
3076,308,B7,7,246097,A6,176,1232049,1301066,12.0%,1379895,1457194,1379895,1457194,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,77299,71799,4.927%,14.977%,0,0,0,0,200,0
3077,308,B7,8,246097,A6,176,1232049,1301066,11.5%,1373735,1450688,1373735,1450688,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,76954,71454,4.925%,14.977%,0,0,0,0,200,0
3078,308,B7,9,246097,A6,176,1232049,1301066,11.0%,1367574,1444183,1367574,1444183,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,76608,71108,4.924%,14.977%,0,0,0,0,200,0
3079,308,B7,10,246097,A6,176,1232049,1301066,10.5%,1361414,1437678,1361414,1437678,Education,11000000,4000000,4,5e-05,14.977%,55.023%,0,0,0,0,200,5500,0.1,76263,70763,4.922%,14.977%,0,0,0,0,200,0
3080,309,B1,1,2769804,A3,88,3262780,3297288,15.0%,3752197,3791882,3816353,3857427,Education,10000000,5000000,5,5e-05,17.702%,52.298%,354,200,200,154,0,5000,0.1,41074,36074,0.935%,22.932%,354,200,200,154,0,0
3081,309,B1,2,2769804,A3,88,3262780,3297288,14.5%,3735883,3775395,3799469,3840364,Education,10000000,5000000,5,5e-05,17.702%,52.298%,154,154,200,0,0,5000,0.1,40895,35895,0.935%,22.932%,154,154,200,0,0,0
3082,309,B1,3,2769804,A3,88,3262780,3297288,14.0%,3719569,3758909,3782584,3823300,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,40716,35716,0.934%,22.932%,0,0,0,0,200,0
3083,309,B1,4,2769804,A3,88,3262780,3297288,13.5%,3703255,3742422,3765699,3806237,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,40538,35538,0.934%,22.932%,0,0,0,0,200,0
3084,309,B1,5,2769804,A3,88,3262780,3297288,13.0%,3686941,3725936,3748814,3789173,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,40359,35359,0.933%,22.932%,0,0,0,0,200,0
3085,309,B1,6,2769804,A3,88,3262780,3297288,12.5%,3670628,3709449,3731929,3772110,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,40181,35181,0.933%,22.932%,0,0,0,0,200,0
3086,309,B1,7,2769804,A3,88,3262780,3297288,12.0%,3654314,3692963,3715044,3755046,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,40002,35002,0.932%,22.932%,0,0,0,0,200,0
3087,309,B1,8,2769804,A3,88,3262780,3297288,11.5%,3638000,3676476,3698159,3737983,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,39823,34823,0.932%,22.932%,0,0,0,0,200,0
3088,309,B1,9,2769804,A3,88,3262780,3297288,11.0%,3621686,3659990,3681274,3720919,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,39645,34645,0.931%,22.932%,0,0,0,0,200,0
3089,309,B1,10,2769804,A3,88,3262780,3297288,10.5%,3605372,3643504,3664389,3703856,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,39466,34466,0.931%,22.932%,0,0,0,0,200,0
3090,310,B2,1,1663770,A3,88,2156746,2191254,15.0%,2480258,2519942,2499897,2540970,Education,10000000,5000000,5,5e-05,17.702%,52.298%,354,200,200,154,0,5000,0.1,41074,36074,1.42%,22.932%,354,200,200,154,0,0
3091,310,B2,2,1663770,A3,88,2156746,2191254,14.5%,2469474,2508986,2488735,2529630,Education,10000000,5000000,5,5e-05,17.702%,52.298%,154,154,200,0,0,5000,0.1,40895,35895,1.419%,22.932%,154,154,200,0,0,0
3092,310,B2,3,1663770,A3,88,2156746,2191254,14.0%,2458690,2498030,2477574,2518291,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,40716,35716,1.418%,22.932%,0,0,0,0,200,0
3093,310,B2,4,1663770,A3,88,2156746,2191254,13.5%,2447907,2487074,2466413,2506951,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,40538,35538,1.418%,22.932%,0,0,0,0,200,0
3094,310,B2,5,1663770,A3,88,2156746,2191254,13.0%,2437123,2476117,2455252,2495611,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,40359,35359,1.417%,22.932%,0,0,0,0,200,0
3095,310,B2,6,1663770,A3,88,2156746,2191254,12.5%,2426339,2465161,2444091,2484271,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,40181,35181,1.416%,22.932%,0,0,0,0,200,0
3096,310,B2,7,1663770,A3,88,2156746,2191254,12.0%,2415556,2454205,2432930,2472932,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,40002,35002,1.415%,22.932%,0,0,0,0,200,0
3097,310,B2,8,1663770,A3,88,2156746,2191254,11.5%,2404772,2443249,2421768,2461592,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,39823,34823,1.415%,22.932%,0,0,0,0,200,0
3098,310,B2,9,1663770,A3,88,2156746,2191254,11.0%,2393988,2432292,2410607,2450252,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,39645,34645,1.414%,22.932%,0,0,0,0,200,0
3099,310,B2,10,1663770,A3,88,2156746,2191254,10.5%,2383204,2421336,2399446,2438912,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,39466,34466,1.413%,22.932%,0,0,0,0,200,0
3100,311,B3,1,1183094,A3,88,1676070,1710578,15.0%,1927480,1967165,1927772,1968845,Education,10000000,5000000,5,5e-05,17.702%,52.298%,354,200,200,154,0,5000,0.1,41074,36074,1.832%,17.702%,354,200,200,154,0,0
3101,311,B3,2,1183094,A3,88,1676070,1710578,14.5%,1919100,1958612,1919100,1959993,Education,10000000,5000000,5,5e-05,17.702%,52.298%,154,154,200,0,0,5000,0.1,40893,35893,1.831%,17.702%,154,154,200,0,0,0
3102,311,B3,3,1183094,A3,88,1676070,1710578,14.0%,1910720,1950059,1910720,1951141,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,40421,35421,1.815%,17.702%,0,0,0,0,200,0
3103,311,B3,4,1183094,A3,88,1676070,1710578,13.5%,1902339,1941506,1902339,1942289,Education,10000000,5000000,5,5e-05,17.702%,52.298%,0,0,0,0,200,5000,0.1,39949,34949,1.799%,17.702%,0,0,0,0,200,0
