,Iteration,B Type,Constructor,Land Cost,CC1,CC2,Net OP,Q1,Q2,P1,P2,Primary Action,Subsidy Cost,Education Cost,E,EI,U2-After-Education,U3-After-Education,S,Price Difference,Price Difference- After Subsidy,P2-Subsidized-Relative-Percent,U2-After-Subsidy,M2-After-Subsidy,Quota_M2- Subsidy,Merge_M2- Subsidy,Residual_M2- Subsidy,M1 Subsidy,H1,H2,Constructor Profit
376,38,B3,7,1183094,375044220,384733999,12.0%,2429332,2506630,2447188,2527192,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,80004,55004,2.176%,7.425%,0,0,0,0,200,45005350.0,52057200,52057200
377,38,B3,8,1183094,375044220,384733999,11.5%,2418486,2495440,2435963,2515610,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,79647,54647,2.172%,7.425%,0,0,0,0,200,43130100.0,49888000,49888000
378,38,B3,9,1183094,375044220,384733999,11.0%,2407641,2484250,2424738,2504028,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,79290,54290,2.168%,7.425%,0,0,0,0,200,41254870.0,47719000,47719000
379,38,B3,10,1183094,375044220,384733999,10.5%,2396796,2473059,2413513,2492446,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,78933,53933,2.164%,7.425%,0,0,0,0,200,39379670.0,45550000,45550000
380,39,B4,1,930283,324482020,334171799,15.0%,2203670,2283039,2213628,2295775,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,82147,57147,2.489%,7.425%,148,148,200,0,0,48672340.0,59557600,59557600
381,39,B4,2,930283,324482020,334171799,14.5%,2194089,2273113,2203712,2285502,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,81790,56790,2.485%,7.425%,0,0,0,0,200,47049910.0,55570800,55570800
382,39,B4,3,930283,324482020,334171799,14.0%,2184508,2263187,2193795,2275228,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,81433,56433,2.48%,7.425%,0,0,0,0,200,45427510.0,53654600,53654600
383,39,B4,4,930283,324482020,334171799,13.5%,2174927,2253261,2183879,2264954,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,81076,56076,2.476%,7.425%,0,0,0,0,200,43805080.0,51738400,51738400
384,39,B4,5,930283,324482020,334171799,13.0%,2165346,2243334,2173962,2254681,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,80718,55718,2.471%,7.425%,0,0,0,0,200,42182650.0,49822200,49822200
385,39,B4,6,930283,324482020,334171799,12.5%,2155764,2233408,2164046,2244407,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,80361,55361,2.467%,7.425%,0,0,0,0,200,40560230.0,47905800,47905800
386,39,B4,7,930283,324482020,334171799,12.0%,2146183,2223482,2154129,2234133,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,80004,55004,2.462%,7.425%,0,0,0,0,200,38937800.0,45989600,45989600
387,39,B4,8,930283,324482020,334171799,11.5%,2136602,2213556,2144213,2223860,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,79647,54647,2.457%,7.425%,0,0,0,0,200,37315450.0,44073400,44073400
388,39,B4,9,930283,324482020,334171799,11.0%,2127021,2203629,2134296,2213586,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,79290,54290,2.453%,7.425%,0,0,0,0,200,35692970.0,42157200,42157200
389,39,B4,10,930283,324482020,334171799,10.5%,2117440,2193703,2124380,2203312,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,78933,53933,2.448%,7.425%,0,0,0,0,200,34070590.0,40241000,40241000
390,40,B5,1,663515,271128420,280818199,15.0%,1896887,1976256,1896887,1978255,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,81368,56368,2.849%,4.748%,95,95,0,0,200,40669290.0,49484000,49484000
391,40,B5,2,663515,271128420,280818199,14.5%,1888640,1967664,1888640,1969362,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,80722,55722,2.829%,4.748%,0,0,0,0,200,39313610.0,47834600,47834600
392,40,B5,3,663515,271128420,280818199,14.0%,1880392,1959071,1880392,1960468,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,80076,55076,2.809%,4.748%,0,0,0,0,200,37957960.0,46185000,46185000
393,40,B5,4,663515,271128420,280818199,13.5%,1872145,1950479,1872145,1951575,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,79430,54430,2.789%,4.748%,0,0,0,0,200,36602280.0,44535600,44535600
394,40,B5,5,663515,271128420,280818199,13.0%,1863898,1941887,1863898,1942682,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,78784,53784,2.769%,4.748%,0,0,0,0,200,35246730.0,42886200,42886200
395,40,B5,6,663515,271128420,280818199,12.5%,1855650,1933294,1855650,1933789,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,78139,53139,2.748%,4.748%,0,0,0,0,200,33891030.0,41236600,41236600
396,40,B5,7,663515,271128420,280818199,12.0%,1847403,1924702,1847403,1924896,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,77493,52493,2.727%,4.748%,0,0,0,0,200,32535400.0,39587200,39587200
397,40,B5,8,663515,271128420,280818199,11.5%,1839156,1916109,1839156,1916109,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,76954,51954,2.711%,4.748%,0,0,0,0,200,31179720.0,37937800,37937800
398,40,B5,9,663515,271128420,280818199,11.0%,1830908,1907517,1830908,1907517,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,76608,51608,2.706%,4.748%,0,0,0,0,200,29824150.0,36288200,36288200
399,40,B5,10,663515,271128420,280818199,10.5%,1822661,1898924,1822661,1898924,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,76263,51263,2.7%,4.748%,0,0,0,0,200,28468520.0,34638800,34638800
400,41,B6,1,463951,231215620,240905399,15.0%,1667388,1746758,1667388,1746758,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,79369,54369,3.113%,4.748%,95,95,0,0,200,34682340.0,43497000,43497000
401,41,B6,2,463951,231215620,240905399,14.5%,1660139,1739163,1660139,1739163,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,79024,54024,3.106%,4.748%,0,0,0,0,200,33526260.0,42047200,42047200
402,41,B6,3,463951,231215620,240905399,14.0%,1652889,1731568,1652889,1731568,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,78679,53679,3.1%,4.748%,0,0,0,0,200,32370160.0,40597200,40597200
403,41,B6,4,463951,231215620,240905399,13.5%,1645640,1723974,1645640,1723974,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,78334,53334,3.094%,4.748%,0,0,0,0,200,31214080.0,39147400,39147400
404,41,B6,5,463951,231215620,240905399,13.0%,1638390,1716379,1638390,1716379,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,77989,52989,3.087%,4.748%,0,0,0,0,200,30058030.0,37697400,37697400
405,41,B6,6,463951,231215620,240905399,12.5%,1631141,1708785,1631141,1708785,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,77644,52644,3.081%,4.748%,0,0,0,0,200,28901950.0,36247600,36247600
406,41,B6,7,463951,231215620,240905399,12.0%,1623891,1701190,1623891,1701190,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,77299,52299,3.074%,4.748%,0,0,0,0,200,27745800.0,34797600,34797600
407,41,B6,8,463951,231215620,240905399,11.5%,1616642,1693595,1616642,1693595,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,76954,51954,3.068%,4.748%,0,0,0,0,200,26589850.0,33347800,33347800
408,41,B6,9,463951,231215620,240905399,11.0%,1609392,1686001,1609392,1686001,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,76608,51608,3.061%,4.748%,0,0,0,0,200,25433750.0,31897800,31897800
409,41,B6,10,463951,231215620,240905399,10.5%,1602143,1678406,1602143,1678406,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,76263,51263,3.054%,4.748%,0,0,0,0,200,24277670.0,30448000,30448000
410,42,B7,1,246097,187644820,197334599,15.0%,1416856,1496225,1416856,1496225,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,79369,54369,3.634%,3.074%,61,61,0,0,200,28146740.0,36961400,36961400
411,42,B7,2,246097,187644820,197334599,14.5%,1410696,1489720,1410696,1489720,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,79024,54024,3.626%,3.074%,0,0,0,0,200,27208510.0,35729400,35729400
412,42,B7,3,246097,187644820,197334599,14.0%,1404536,1483215,1404536,1483215,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,78679,53679,3.619%,3.074%,0,0,0,0,200,26270310.0,34497400,34497400
413,42,B7,4,246097,187644820,197334599,13.5%,1398376,1476710,1398376,1476710,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,78334,53334,3.612%,3.074%,0,0,0,0,200,25332080.0,33265400,33265400
414,42,B7,5,246097,187644820,197334599,13.0%,1392215,1470204,1392215,1470204,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,77989,52989,3.604%,3.074%,0,0,0,0,200,24393780.0,32033200,32033200
415,42,B7,6,246097,187644820,197334599,12.5%,1386055,1463699,1386055,1463699,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,77644,52644,3.597%,3.074%,0,0,0,0,200,23455630.0,30801200,30801200
416,42,B7,7,246097,187644820,197334599,12.0%,1379895,1457194,1379895,1457194,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,77299,52299,3.589%,3.074%,0,0,0,0,200,22517400.0,29569200,29569200
417,42,B7,8,246097,187644820,197334599,11.5%,1373735,1450688,1373735,1450688,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,76954,51954,3.581%,3.074%,0,0,0,0,200,21579120.0,28337200,28337200
418,42,B7,9,246097,187644820,197334599,11.0%,1367574,1444183,1367574,1444183,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,76608,51608,3.574%,3.074%,0,0,0,0,200,20640950.0,27105000,27105000
419,42,B7,10,246097,187644820,197334599,10.5%,1361414,1437678,1361414,1437678,Subsidy,50000000,0,0,0.0,3.074%,66.926%,25000,76263,51263,3.566%,3.074%,0,0,0,0,200,19702720.0,25873000,25873000
420,43,B1,1,2769804,692386220,702075999,15.0%,4319119,4398489,4403118,4485265,Education,15000000,0,0,0.0,3.074%,66.926%,7500,82147,74647,1.664%,9.098%,182,182,200,0,0,103857940.0,114743200,114743200
421,43,B1,2,2769804,692386220,702075999,14.5%,4300341,4379365,4383682,4465472,Education,15000000,0,0,0.0,3.074%,66.926%,7500,81790,74290,1.664%,9.098%,0,0,0,0,200,100396010.0,108917000,108917000
422,43,B1,3,2769804,692386220,702075999,14.0%,4281562,4360241,4364246,4445679,Education,15000000,0,0,0.0,3.074%,66.926%,7500,81433,73933,1.663%,9.098%,0,0,0,0,200,96934110.0,105161200,105161200
423,43,B1,4,2769804,692386220,702075999,13.5%,4262783,4341117,4344810,4425886,Education,15000000,0,0,0.0,3.074%,66.926%,7500,81076,73576,1.662%,9.098%,0,0,0,0,200,93472080.0,101405400,101405400
424,43,B1,5,2769804,692386220,702075999,13.0%,4244004,4321993,4325374,4406092,Education,15000000,0,0,0.0,3.074%,66.926%,7500,80718,73218,1.662%,9.098%,0,0,0,0,200,90010180.0,97649600,97649600
425,43,B1,6,2769804,692386220,702075999,12.5%,4225226,4302869,4305938,4386299,Education,15000000,0,0,0.0,3.074%,66.926%,7500,80361,72861,1.661%,9.098%,0,0,0,0,200,86548300.0,93894000,93894000
426,43,B1,7,2769804,692386220,702075999,12.0%,4206447,4283745,4286502,4366506,Education,15000000,0,0,0.0,3.074%,66.926%,7500,80004,72504,1.66%,9.098%,0,0,0,0,200,83086400.0,90138200,90138200
427,43,B1,8,2769804,692386220,702075999,11.5%,4187668,4264621,4267066,4346713,Education,15000000,0,0,0.0,3.074%,66.926%,7500,79647,72147,1.66%,9.098%,0,0,0,0,200,79624450.0,86382400,86382400
428,43,B1,9,2769804,692386220,702075999,11.0%,4168889,4245498,4247630,4326920,Education,15000000,0,0,0.0,3.074%,66.926%,7500,79290,71790,1.659%,9.098%,0,0,0,0,200,76162470.0,82626600,82626600
429,43,B1,10,2769804,692386220,702075999,10.5%,4150110,4226374,4228194,4307126,Education,15000000,0,0,0.0,3.074%,66.926%,7500,78933,71433,1.658%,9.098%,0,0,0,0,200,72700520.0,78870800,78870800
430,44,B2,1,1663770,471179420,480869199,15.0%,3047180,3126549,3086661,3168808,Education,15000000,0,0,0.0,3.074%,66.926%,7500,82147,74647,2.356%,4.748%,95,95,0,0,200,70676940.0,79491600,79491600
431,44,B2,2,1663770,471179420,480869199,14.5%,3033932,3112956,3072949,3154739,Education,15000000,0,0,0.0,3.074%,66.926%,7500,81790,74290,2.355%,4.748%,0,0,0,0,200,68321010.0,76842000,76842000
432,44,B2,3,1663770,471179420,480869199,14.0%,3020683,3099362,3059237,3140669,Education,15000000,0,0,0.0,3.074%,66.926%,7500,81433,73933,2.354%,4.748%,0,0,0,0,200,65965110.0,74192200,74192200
433,44,B2,4,1663770,471179420,480869199,13.5%,3007434,3085768,3045524,3126600,Education,15000000,0,0,0.0,3.074%,66.926%,7500,81076,73576,2.353%,4.748%,0,0,0,0,200,63609260.0,71542400,71542400
434,44,B2,5,1663770,471179420,480869199,13.0%,2994186,3072175,3031812,3112530,Education,15000000,0,0,0.0,3.074%,66.926%,7500,80718,73218,2.352%,4.748%,0,0,0,0,200,61253330.0,68892800,68892800
435,44,B2,6,1663770,471179420,480869199,12.5%,2980937,3058581,3018100,3098461,Education,15000000,0,0,0.0,3.074%,66.926%,7500,80361,72861,2.352%,4.748%,0,0,0,0,200,58897430.0,66243000,66243000
436,44,B2,7,1663770,471179420,480869199,12.0%,2967689,3044987,3004387,3084391,Education,15000000,0,0,0.0,3.074%,66.926%,7500,80004,72504,2.351%,4.748%,0,0,0,0,200,56541600.0,63593400,63593400
437,44,B2,8,1663770,471179420,480869199,11.5%,2954440,3031394,2990675,3070322,Education,15000000,0,0,0.0,3.074%,66.926%,7500,79647,72147,2.35%,4.748%,0,0,0,0,200,54185650.0,60943600,60943600
438,44,B2,9,1663770,471179420,480869199,11.0%,2941191,3017800,2976963,3056252,Education,15000000,0,0,0.0,3.074%,66.926%,7500,79290,71790,2.349%,4.748%,0,0,0,0,200,51829750.0,58293800,58293800
439,44,B2,10,1663770,471179420,480869199,10.5%,2927943,3004206,2963250,3042183,Education,15000000,0,0,0.0,3.074%,66.926%,7500,78933,71433,2.348%,4.748%,0,0,0,0,200,49473870.0,55644200,55644200
440,45,B3,1,1183094,375044220,384733999,15.0%,2494403,2573772,2514537,2596684,Education,15000000,0,0,0.0,3.074%,66.926%,7500,82147,74647,2.875%,3.074%,61,61,0,0,200,56256640.0,65071400,65071400
441,45,B3,2,1183094,375044220,384733999,14.5%,2483558,2562582,2503312,2585102,Education,15000000,0,0,0.0,3.074%,66.926%,7500,81790,74290,2.874%,3.074%,0,0,0,0,200,54381410.0,62902400,62902400
442,45,B3,3,1183094,375044220,384733999,14.0%,2472712,2551391,2492087,2573520,Education,15000000,0,0,0.0,3.074%,66.926%,7500,81433,73933,2.873%,3.074%,0,0,0,0,200,52506160.0,60733200,60733200
443,45,B3,4,1183094,375044220,384733999,13.5%,2461867,2540201,2480862,2561938,Education,15000000,0,0,0.0,3.074%,66.926%,7500,81076,73576,2.872%,3.074%,0,0,0,0,200,50630960.0,58564200,58564200
444,45,B3,5,1183094,375044220,384733999,13.0%,2451022,2529011,2469637,2550356,Education,15000000,0,0,0.0,3.074%,66.926%,7500,80718,73218,2.871%,3.074%,0,0,0,0,200,48755730.0,56395200,56395200
445,45,B3,6,1183094,375044220,384733999,12.5%,2440177,2517820,2458413,2538774,Education,15000000,0,0,0.0,3.074%,66.926%,7500,80361,72861,2.87%,3.074%,0,0,0,0,200,46880550.0,54226200,54226200
446,45,B3,7,1183094,375044220,384733999,12.0%,2429332,2506630,2447188,2527192,Education,15000000,0,0,0.0,3.074%,66.926%,7500,80004,72504,2.869%,3.074%,0,0,0,0,200,45005350.0,52057200,52057200
447,45,B3,8,1183094,375044220,384733999,11.5%,2418486,2495440,2435963,2515610,Education,15000000,0,0,0.0,3.074%,66.926%,7500,79647,72147,2.868%,3.074%,0,0,0,0,200,43130100.0,49888000,49888000
448,45,B3,9,1183094,375044220,384733999,11.0%,2407641,2484250,2424738,2504028,Education,15000000,0,0,0.0,3.074%,66.926%,7500,79290,71790,2.867%,3.074%,0,0,0,0,200,41254870.0,47719000,47719000
449,45,B3,10,1183094,375044220,384733999,10.5%,2396796,2473059,2413513,2492446,Education,15000000,0,0,0.0,3.074%,66.926%,7500,78933,71433,2.866%,3.074%,0,0,0,0,200,39379670.0,45550000,45550000
450,46,B4,1,930283,324482020,334171799,15.0%,2203670,2283039,2213628,2295775,Education,15000000,0,0,0.0,3.074%,66.926%,7500,82147,74647,3.251%,3.074%,61,61,0,0,200,48672340.0,57487000,57487000
451,46,B4,2,930283,324482020,334171799,14.5%,2194089,2273113,2203712,2285502,Education,15000000,0,0,0.0,3.074%,66.926%,7500,81790,74290,3.25%,3.074%,0,0,0,0,200,47049910.0,55570800,55570800
452,46,B4,3,930283,324482020,334171799,14.0%,2184508,2263187,2193795,2275228,Education,15000000,0,0,0.0,3.074%,66.926%,7500,81433,73933,3.249%,3.074%,0,0,0,0,200,45427510.0,53654600,53654600
453,46,B4,4,930283,324482020,334171799,13.5%,2174927,2253261,2183879,2264954,Education,15000000,0,0,0.0,3.074%,66.926%,7500,81076,73576,3.248%,3.074%,0,0,0,0,200,43805080.0,51738400,51738400
454,46,B4,5,930283,324482020,334171799,13.0%,2165346,2243334,2173962,2254681,Education,15000000,0,0,0.0,3.074%,66.926%,7500,80718,73218,3.247%,3.074%,0,0,0,0,200,42182650.0,49822200,49822200
455,46,B4,6,930283,324482020,334171799,12.5%,2155764,2233408,2164046,2244407,Education,15000000,0,0,0.0,3.074%,66.926%,7500,80361,72861,3.246%,3.074%,0,0,0,0,200,40560230.0,47905800,47905800
456,46,B4,7,930283,324482020,334171799,12.0%,2146183,2223482,2154129,2234133,Education,15000000,0,0,0.0,3.074%,66.926%,7500,80004,72504,3.245%,3.074%,0,0,0,0,200,38937800.0,45989600,45989600
457,46,B4,8,930283,324482020,334171799,11.5%,2136602,2213556,2144213,2223860,Education,15000000,0,0,0.0,3.074%,66.926%,7500,79647,72147,3.244%,3.074%,0,0,0,0,200,37315450.0,44073400,44073400
458,46,B4,9,930283,324482020,334171799,11.0%,2127021,2203629,2134296,2213586,Education,15000000,0,0,0.0,3.074%,66.926%,7500,79290,71790,3.243%,3.074%,0,0,0,0,200,35692970.0,42157200,42157200
459,46,B4,10,930283,324482020,334171799,10.5%,2117440,2193703,2124380,2203312,Education,15000000,0,0,0.0,3.074%,66.926%,7500,78933,71433,3.242%,3.074%,0,0,0,0,200,34070590.0,40241000,40241000
460,47,B5,1,663515,271128420,280818199,15.0%,1896887,1976256,1896887,1978255,Education,15000000,0,0,0.0,3.074%,66.926%,7500,81368,73868,3.734%,3.074%,61,61,0,0,200,40669290.0,49484000,49484000
461,47,B5,2,663515,271128420,280818199,14.5%,1888640,1967664,1888640,1969362,Education,15000000,0,0,0.0,3.074%,66.926%,7500,80722,73222,3.718%,3.074%,0,0,0,0,200,39313610.0,47834600,47834600
462,47,B5,3,663515,271128420,280818199,14.0%,1880392,1959071,1880392,1960468,Education,15000000,0,0,0.0,3.074%,66.926%,7500,80076,72576,3.702%,3.074%,0,0,0,0,200,37957960.0,46185000,46185000
463,47,B5,4,663515,271128420,280818199,13.5%,1872145,1950479,1872145,1951575,Education,15000000,0,0,0.0,3.074%,66.926%,7500,79430,71930,3.686%,3.074%,0,0,0,0,200,36602280.0,44535600,44535600
464,47,B5,5,663515,271128420,280818199,13.0%,1863898,1941887,1863898,1942682,Education,15000000,0,0,0.0,3.074%,66.926%,7500,78784,71284,3.669%,3.074%,0,0,0,0,200,35246730.0,42886200,42886200
465,47,B5,6,663515,271128420,280818199,12.5%,1855650,1933294,1855650,1933789,Education,15000000,0,0,0.0,3.074%,66.926%,7500,78139,70639,3.653%,3.074%,0,0,0,0,200,33891030.0,41236600,41236600
466,47,B5,7,663515,271128420,280818199,12.0%,1847403,1924702,1847403,1924896,Education,15000000,0,0,0.0,3.074%,66.926%,7500,77493,69993,3.636%,3.074%,0,0,0,0,200,32535400.0,39587200,39587200
467,47,B5,8,663515,271128420,280818199,11.5%,1839156,1916109,1839156,1916109,Education,15000000,0,0,0.0,3.074%,66.926%,7500,76954,69454,3.625%,3.074%,0,0,0,0,200,31179720.0,37937800,37937800
468,47,B5,9,663515,271128420,280818199,11.0%,1830908,1907517,1830908,1907517,Education,15000000,0,0,0.0,3.074%,66.926%,7500,76608,69108,3.623%,3.074%,0,0,0,0,200,29824150.0,36288200,36288200
469,47,B5,10,663515,271128420,280818199,10.5%,1822661,1898924,1822661,1898924,Education,15000000,0,0,0.0,3.074%,66.926%,7500,76263,68763,3.621%,3.074%,0,0,0,0,200,28468520.0,34638800,34638800
470,48,B6,1,463951,231215620,240905399,15.0%,1667388,1746758,1667388,1746758,Education,15000000,0,0,0.0,3.074%,66.926%,7500,79369,71869,4.114%,3.074%,61,61,0,0,200,34682340.0,43497000,43497000
471,48,B6,2,463951,231215620,240905399,14.5%,1660139,1739163,1660139,1739163,Education,15000000,0,0,0.0,3.074%,66.926%,7500,79024,71524,4.113%,3.074%,0,0,0,0,200,33526260.0,42047200,42047200
472,48,B6,3,463951,231215620,240905399,14.0%,1652889,1731568,1652889,1731568,Education,15000000,0,0,0.0,3.074%,66.926%,7500,78679,71179,4.111%,3.074%,0,0,0,0,200,32370160.0,40597200,40597200
473,48,B6,4,463951,231215620,240905399,13.5%,1645640,1723974,1645640,1723974,Education,15000000,0,0,0.0,3.074%,66.926%,7500,78334,70834,4.109%,3.074%,0,0,0,0,200,31214080.0,39147400,39147400
474,48,B6,5,463951,231215620,240905399,13.0%,1638390,1716379,1638390,1716379,Education,15000000,0,0,0.0,3.074%,66.926%,7500,77989,70489,4.107%,3.074%,0,0,0,0,200,30058030.0,37697400,37697400
475,48,B6,6,463951,231215620,240905399,12.5%,1631141,1708785,1631141,1708785,Education,15000000,0,0,0.0,3.074%,66.926%,7500,77644,70144,4.105%,3.074%,0,0,0,0,200,28901950.0,36247600,36247600
476,48,B6,7,463951,231215620,240905399,12.0%,1623891,1701190,1623891,1701190,Education,15000000,0,0,0.0,3.074%,66.926%,7500,77299,69799,4.103%,3.074%,0,0,0,0,200,27745800.0,34797600,34797600
477,48,B6,8,463951,231215620,240905399,11.5%,1616642,1693595,1616642,1693595,Education,15000000,0,0,0.0,3.074%,66.926%,7500,76954,69454,4.101%,3.074%,0,0,0,0,200,26589850.0,33347800,33347800
478,48,B6,9,463951,231215620,240905399,11.0%,1609392,1686001,1609392,1686001,Education,15000000,0,0,0.0,3.074%,66.926%,7500,76608,69108,4.099%,3.074%,0,0,0,0,200,25433750.0,31897800,31897800
479,48,B6,10,463951,231215620,240905399,10.5%,1602143,1678406,1602143,1678406,Education,15000000,0,0,0.0,3.074%,66.926%,7500,76263,68763,4.097%,3.074%,0,0,0,0,200,24277670.0,30448000,30448000
480,49,B7,1,246097,187644820,197334599,15.0%,1416856,1496225,1416856,1496225,Education,15000000,0,0,0.0,3.074%,66.926%,7500,79369,71869,4.803%,3.074%,61,61,0,0,200,28146740.0,36961400,36961400
481,49,B7,2,246097,187644820,197334599,14.5%,1410696,1489720,1410696,1489720,Education,15000000,0,0,0.0,3.074%,66.926%,7500,79024,71524,4.801%,3.074%,0,0,0,0,200,27208510.0,35729400,35729400
482,49,B7,3,246097,187644820,197334599,14.0%,1404536,1483215,1404536,1483215,Education,15000000,0,0,0.0,3.074%,66.926%,7500,78679,71179,4.799%,3.074%,0,0,0,0,200,26270310.0,34497400,34497400
483,49,B7,4,246097,187644820,197334599,13.5%,1398376,1476710,1398376,1476710,Education,15000000,0,0,0.0,3.074%,66.926%,7500,78334,70834,4.797%,3.074%,0,0,0,0,200,25332080.0,33265400,33265400
484,49,B7,5,246097,187644820,197334599,13.0%,1392215,1470204,1392215,1470204,Education,15000000,0,0,0.0,3.074%,66.926%,7500,77989,70489,4.794%,3.074%,0,0,0,0,200,24393780.0,32033200,32033200
485,49,B7,6,246097,187644820,197334599,12.5%,1386055,1463699,1386055,1463699,Education,15000000,0,0,0.0,3.074%,66.926%,7500,77644,70144,4.792%,3.074%,0,0,0,0,200,23455630.0,30801200,30801200
486,49,B7,7,246097,187644820,197334599,12.0%,1379895,1457194,1379895,1457194,Education,15000000,0,0,0.0,3.074%,66.926%,7500,77299,69799,4.79%,3.074%,0,0,0,0,200,22517400.0,29569200,29569200
487,49,B7,8,246097,187644820,197334599,11.5%,1373735,1450688,1373735,1450688,Education,15000000,0,0,0.0,3.074%,66.926%,7500,76954,69454,4.788%,3.074%,0,0,0,0,200,21579120.0,28337200,28337200
488,49,B7,9,246097,187644820,197334599,11.0%,1367574,1444183,1367574,1444183,Education,15000000,0,0,0.0,3.074%,66.926%,7500,76608,69108,4.785%,3.074%,0,0,0,0,200,20640950.0,27105000,27105000
489,49,B7,10,246097,187644820,197334599,10.5%,1361414,1437678,1361414,1437678,Education,15000000,0,0,0.0,3.074%,66.926%,7500,76263,68763,4.783%,3.074%,0,0,0,0,200,19702720.0,25873000,25873000
